Product Link,Brand Name,Product Type,Model No.,Frame Size,Frame Width,Frame Dimensions,Frame colour,Weight,Weight Group,Material,Frame Material,Temple Material,Prescription Type,Frame Style,Frame Style Secondary,Collection,Product Warranty,Gender,Height,Condition,Temple Colour,Country of Origin,Manufacturer Details,,Suited For,Glass Color,Lens Technology,Lens Material,Power
https://www.lenskart.com/vincent-chase-vc-e13451-c5-eyeglasses.html,Vincent Chase,Eyeglasses,VC E13451,"Narrow
?",133 mm,51-18-140,Black,"23 gm
?","Average
?",Cellulose Acetate & Stainless Steel,"Acetate
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Hybrid,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Light Gunmetal,India,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14101-c1-c1-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14101,"Wide
?",138 mm,52-18-145,Black Transparent,"17 gm
?","Light
?",TR90 & Stainless Steel,"TR90
?","Stainless Steel
?",Bifocal / Progressive,Round Cateye,Youth,AIR Classics,"1 Year Manufacturer Warranty
?",Women,42 mm,New,Dark Gunmetal,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14363-c3-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14363,"Wide
?",141 mm,55-15-145,Gray Transparent,"20 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,34 mm,New,Light Gray,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e13783-c1-eyeglasses.html,Vincent Chase,Eyeglasses,VC E13783,"Narrow
?",132 mm,50-17-148,Rose Gold,"17 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Trending,"1 Year Manufacturer Warranty
?",Unisex,46 mm,New,Rose Gold,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e13634-c7-eyeglasses.html,Vincent Chase,Eyeglasses,VC E13634,"Medium
?",134 mm,52-16-145,Dark Gunmetal,"22 gm
?","Average
?",,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Silver,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14363-c4-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14363,"Wide
?",141 mm,55-15-145,Gray Transparent,"18 gm
?","Average
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,35 mm,New,Dark Gunmetal,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14977-c3-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14977,"Narrow
?",133 mm,49-20-135,Crystal Transparent,"20 gm
?","Light
?",Cellulose Acetate & Stainless Steel,"Acetate
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Hybrid,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Transparent,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17888-crystal-transparent-eyeglasses.html,Lenskart Air,Eyeglasses,LA E17888,"Narrow
?",132 mm,51-16-145,Transparent,"16 gm
?",,TR90,"TR90 & Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,37 mm,New,Silver,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e16642-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E16642,"Narrow
?",131 mm,52-16-145,Gray Transparent,"16 gm
?","Light
?",TR90 & Stainless Steel,"TR90
?","Stainless Steel
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,36 mm,New,Silver,China,,,,,,,
https://www.lenskart.com/vincent-chase-vce000416-c-1-eyeglasses.html,Vincent Chase,Eyeglasses,VCE000416,"Narrow
?",132 mm,50-18-145,Rose Gold,"17 gm
?",,Stainless Steel & TR90,"Metal
?","TR90
?",Bifocal / Progressive,,,VC SLEEK STEEL,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Pink Transparent,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e11797-l-c1-eyeglasses.html,Vincent Chase,Eyeglasses,VC E11797-L,"Wide
?",141 mm,55-18-145,Sky Blue,"21 gm
?","Light
?",High Density Acetate,"HD Acetate
?","Acetate
?",Bifocal / Progressive,Standard,Youth,VC Acetate,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Navy Blue,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e15308-c1-eyeglasses.html,Lenskart Air,Eyeglasses,LA E15308,"Wide
?",139 mm,52-19-145,Blue Transparent,"17 gm
?","Light
?",,"TR90
?","Stainless Steel
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Light Gunmetal,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14324-n-c1-eyeglasses.html,,,,,,,,,,,,,,,,,,,,New,Baby Pink,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17167-c2-eyeglasses.html,,,LA E17167,"Medium
?",136 mm,52-16-145,Gray Transparent,"14 gm
?","Light
?",Ultem,"Ultem
?","Ultem
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Light Gray,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e12852-c4-eyeglasses.html,Lenskart Air,Eyeglasses,LA E12852,"Medium
?",135 mm,52-16-140,Green,"14 gm
?","Light
?",Ultem (Vintage Regular),"Ultem
?","Ultem
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,35 mm,New,Bottle Green,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e11797-c1-eyeglasses.html,Vincent Chase,Eyeglasses,VC E11797,"Medium
?",136 mm,53-17-140,Black,"19 gm
?","Light
?",High Density Acetate,"HD Acetate
?","Acetate
?",Bifocal / Progressive,Standard,Youth,VC Acetate,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Black,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e11860-c5-eyeglasses.html,Vincent Chase,Eyeglasses,VC E11860,"Narrow
?",133 mm,50-18-140,Black,"19 gm
?","Light
?",TR90 & Stainless Steel,"Stainless Steel
?","TR90
?",Bifocal / Progressive,Standard,Youth,Lenskart Half Rim,"1 Year Manufacturer Warranty
?",Women,34 mm,New,Black,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14736-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14736,"Extra Wide
?",142 mm,56-16-145,Light Gray,"16 gm
?","Light
?",TR90 & Ultem,"TR90
?","Ultem
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Light Gray,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17855-c1-eyeglasses.html,Lenskart Air,Eyeglasses,LA E17855,"Medium
?",136 mm,54-16-144,Pink,"17 gm
?",,TR90,"TR90 & Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,AIR Classics,"1 Year Manufacturer Warranty
?",Women,42 mm,New,Gold,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e15846-c3-eyeglasses.html,Lenskart Air,Eyeglasses,LA E15846,"Wide
?",139 mm,53-18-140,Gray Transparent,"20 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Dark Gunmetal,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14324-c3-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14324,"Medium
?",136 mm,54-17-145,Pink,"15 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,Lenskart Rimless,"1 Year Manufacturer Warranty
?",Unisex,36 mm,New,Purple,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e16689-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VC E16689,"Narrow
?",133 mm,50-18-140,Black,"21 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,Standard,Youth,VC Acetate,"1 Year Manufacturer Warranty
?",Unisex,38 mm,New,Black,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e15844-c3-eyeglasses.html,Lenskart Air,Eyeglasses,LA E15844,"Wide
?",138 mm,52-19-140,Green Transparent,"19 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Silver,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14977-c1-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14977,"Narrow
?",133 mm,49-20-140,Black,"20 gm
?","Light
?",,"Acetate
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Hybrid,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Black,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14832-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14832,"Extra Wide
?",142 mm,55-17-146,Crystal Transparent,"16 gm
?","Light
?",Ultem (Vintage Regular),"Ultem
?","Ultem
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Transparent,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14958-c4-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14958,"Extra Wide
?",143 mm,58-13-140,Black,"22 gm
?","Average
?",TR90 & Stainless Steel,"TR90
?","Stainless Steel
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,48 mm,New,Dark Gunmetal,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e12395-m-c2-full-rim-rectangle-eyeglasses.html,Vincent Chase,Eyeglasses,VC E12395-M,"Medium
?",134 mm,53-16-140,Black,"22 gm
?","Average
?",Stainless Steel & Cellulose Acetate,"Stainless Steel
?","Acetate
?",Bifocal / Progressive,Standard,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,36 mm,New,Black,China,,,,Black,,,
https://www.lenskart.com/silver-black-full-rim-rectangle-large-size-56-vincent-chase-online-steel-escobar-vc-e12422-c3-eyeglasses.html,Vincent Chase,Eyeglasses,VC E12422,"Wide
?",138 mm,57-13-145,Silver,"16 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,48 mm,New,Black,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e15392-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E15392,"Medium
?",134 mm,51-16-145,Dark Gunmetal,"16 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,34 mm,New,Dark Gunmetal,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e15955-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VC E15955,"Medium
?",135 mm,54-16-145,Mid Gunmetal,"19 gm
?","Light
?",Stainless Steel (Simple Matte & Shiny),"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Light Gunmetal,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e18171-grey-eyeglasses.html,Lenskart Air,Eyeglasses,LA E18171,"Wide
?",141 mm,54-18-145,Gray,"21 gm
?","Light
?",TR90 & Stainless Steel,,"Stainless Steel
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Grey,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e13520-c2-eyeglasses.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e12852-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E12852,"Medium
?",135 mm,52-16-140,Light Gray,"14 gm
?","Light
?",Ultem (Vintage Regular),"Ultem
?","Ultem
?",Bifocal / Progressive,Standard,Youth,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,35 mm,New,Black,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e16069-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VC E16069,"Extra Narrow
?",129 mm,49-17-135,Yellow Transparent,"20 gm
?","Light
?",Cellulose Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,Classic Cateye,Youth,VC Trending,"1 Year Manufacturer Warranty
?",Women,37 mm,New,Purple,Vietnam,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14035-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14035,"Narrow
?",130 mm,50-20-145,Black,"18 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Classic Round,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Black,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17760-c1-eyeglasses.html,Lenskart Air,Eyeglasses,LA E17760,"Narrow
?",131 mm,53-14-145,Black,"19 gm
?",,TR90 & Stainless Steel,"TR90
?","Stainless Steel
?",Bifocal / Progressive,,,AIR Classics,,Women,41 mm,New,Shiny Gold,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e13785-n-c1-eyeglass.html,Vincent Chase,Eyeglasses,VC E13785-N,"Narrow
?",130 mm,49-17-145,Gold,"17 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Trending,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Gold,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14362/n-c1-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14362-N,"Narrow
?",130 mm,51-16-145,Gray Transparent,"21 gm
?","Average
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,37 mm,New,Gray Transparent,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e13920-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VC E13919,"Medium
?",135 mm,55-18-145,Black,"23 gm
?","Average
?",Cellulose Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,Standard,Youth,VC Acetate,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Black,India,,,,,,,
https://www.lenskart.com/lenskart-air-la-e13519-c3-eyeglasses.html,Lenskart Air,Eyeglasses,LA E13519,"Extra Wide
?",144 mm,55-19-148,Blue Transparent,"20 gm
?","Light
?",TR90 & Acetate,"TR90
?","Acetate
?",Bifocal / Progressive,Light-Weight,Youth,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,46 mm,New,Blue Transparent,India,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e17742-c1-eyeglasses.html,Vincent Chase,Eyeglasses,VC E17742,"Extra Wide
?",142 mm,54-19-145,Black Transparent,"33 gm
?",,Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,,,VC Acetate,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Black Transparent,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14961-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14961,"Narrow
?",132 mm,50-18-140,Crystal Transparent,"20 gm
?","Light
?",TR90 & Stainless Steel,"TR90
?","Stainless Steel
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Transparent,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e13394-c4-eyeglasses.html,Vincent Chase,Eyeglasses,VC E13394,"Extra Narrow
?",128 mm,48-20-140,Sky Blue,"22 gm
?","Average
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Classic Round,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Navy Blue,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e11152-c4-eyeglasses.html,Vincent Chase,Eyeglasses,VC E11152,"Extra Narrow
?",127 mm,47-18-140,Gray Transparent,"21 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,Standard,Youth,VC Acetate,"1 Year Manufacturer Warranty
?",Unisex,31 mm,New,Gray Transparent,India,,,,,,,
https://www.lenskart.com/lenskar-air-la-e12709-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E12709,"Wide
?",139 mm,51-19-140,Crystal Transparent,"18 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Bifocal / Progressive,Classic Round,Youth,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Transparent,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14032-c4-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14032,"Extra Narrow
?",129 mm,48-18-145,Gold,"14 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Classic Round,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Rose Gold,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14360/n-c1-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14360-N,"Narrow
?",131 mm,50-16-145,Gray Transparent,"21 gm
?","Average
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Bifocal / Progressive,Classic Round,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Gray Transparent,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17171-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E17171,"Narrow
?",131 mm,49-16-145,Blue Transparent,"13 gm
?","Light
?",Ultem,"Ultem
?","Ultem
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,36 mm,New,Blue Transparent,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e16002-m-c1-eyeglasses.html,Vincent Chase,Eyeglasses,VCE16002-M,"Medium
?",134 mm,51-16-140,Black,"20 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Gold,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e17201-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VCE17201,"Medium
?",136 mm,51-18-145,Rose Gold,"20 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,38 mm,New,Rose Gold,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e15849-c1-eyeglasses.html,Lenskart Air,Clip-on Eyeglasses,LA E15849,"Medium
?",137 mm,51-18-145,Green Transparent,"24 gm
?","Average
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,Lenskart Innovation,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Black,China,,,,Brown,Polarized and 100% UV Protection (UV 400),PC,
https://www.lenskart.com/vincent-chase-vc-e13400-c1-eyeglasses.html,Vincent Chase,Eyeglasses,VC E13400,"Narrow
?",130 mm,50-18-140,Black,"21 gm
?","Average
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,Lenskart Half Rim,"1 Year Manufacturer Warranty
?",Unisex,31 mm,New,Dark Gunmetal,China,,,,,,,
https://www.lenskart.com/lenskart-air-lae000293-c1-eyeglasses.html,Lenskart Air,Eyeglasses,LA E000293,"Medium
?",135 mm,51-17-145,Gold,"15 gm
?",,Stainless Steel & TR90,"Stainless Steel
?","TR90
?",Bifocal / Progressive,,,Lenskart Rimless,"1 Year Manufacturer Warranty
?",Women,38 mm,New,Pink,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-0353-rimless-rectangle-tr90-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA 0353,"Extra Narrow
?",129 mm,51-18-148,Black,"10 gm
?","Feather Light
?",,"Stainless Steel
?","TR90
?",Bifocal / Progressive,Light-Weight,Youth,Lenskart Rimless,"1 Year Manufacturer Warranty
?",Unisex,27 mm,New,Black,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e13033-m-c2-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VC E13033-M,"Medium
?",136 mm,49-19-140,Gray Transparent,"26 gm
?","Average
?",Stainless Steel & Cellulose Acetate,"Stainless Steel
?","Acetate
?",Bifocal / Progressive,Classic Round,Youth,VC Hybrid,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Gray Transparent,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e11891-c3-eyeglasses.html,Vincent Chase,Eyeglasses,VC E11891-M,"Medium
?",134 mm,53-17-140,Dark Gunmetal,"23 gm
?","Average
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,Lenskart Half Rim,"1 Year Manufacturer Warranty
?",Unisex,34 mm,New,Dark Gunmetal,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17018-c1-eyeglasses.html,Lenskart Air,Eyeglasses,LA E17018,"Extra Wide
?",142 mm,54-17-145,Silver,"21 gm
?","Average
?",,"TR90
?","Stainless Steel
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Sky Blue,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14974-c3-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14974,"Extra Narrow
?",128 mm,49-16-135,Gray Transparent,"21 gm
?","Average
?",Cellulose Acetate & Stainless Steel,"Acetate
?","Stainless Steel
?",Bifocal / Progressive,Rectangle Cateye,Youth,VC Hybrid,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Sky Blue,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14832-c3-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14832,"Extra Wide
?",142 mm,55-17-146,Blue Transparent,"16 gm
?","Light
?",Ultem (Vintage Regular),"Ultem
?","Ultem
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Navy Blue,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e13784-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VC E13784-M,"Medium
?",134 mm,51-18-148,Black,"18 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Classic Round,Youth,VC Trending,"1 Year Manufacturer Warranty
?",Unisex,47 mm,New,Dark Gunmetal,China,,,,,,,
https://www.lenskart.com/lenskart-air-lae000034-c18-eyeglasses.html,Lenskart Air,Clip-on Eyeglasses,LA E000034,"Wide
?",139 mm,53-18-144,Matte Light Grey,"29 gm
?","Light
?",,"Stainless Steel
?","TR90
?",Bifocal / Progressive,,,Lenskart Innovation,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Dark Gray,China,,,,Grey,Polarized and 100% UV Protection (UV 400),,
https://www.lenskart.com/lenskart-air-la-e14368-c1-eyeglasses.html,,,LA E14368,"Medium
?",135 mm,53-16-140,Gray Transparent,"16 gm
?","Light
?",Ultem (Vintage Regular),"Ultem
?","Ultem
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,37 mm,New,White,China,,Eyeglasses,,,,,
https://www.lenskart.com/vincent-chase-vc-e17142-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VC E17142,"Medium
?",137 mm,52-16-148,Dark Gunmetal,"24 gm
?","Average
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,38 mm,New,Dark Gunmetal,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e18168-grey-eyeglasses.html,Lenskart Air,Eyeglasses,LA E18168,"Extra Wide
?",144 mm,55-19-145,Gray,"21 gm
?","Light
?",TR90 & Stainless Steel,,"Stainless Steel
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Grey,,,,,,,,
https://www.lenskart.com/lenskart-air-lae000061-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E000061,"Medium
?",136 mm,54-17-142,Gray Transparent,"22 gm
?","Average
?",,"TR90
?","Stainless Steel
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,38 mm,New,Silver,China,,,,,,,
